gene	TCA	Resp	Ribo	Proteas	Hist	HTH
YMR004W	-1	-1	-1	-1	-1	-1
YMR005W	-1	-1	-1	-1	-1	-1
YMR008C	-1	-1	-1	-1	-1	-1
YMR011W	-1	-1	-1	-1	-1	-1
YMR012W	-1	-1	-1	-1	-1	-1
YMR013C	-1	-1	-1	-1	-1	-1
YMR015C	-1	-1	-1	-1	-1	-1
YMR019W	-1	-1	-1	-1	-1	-1
YMR020W	-1	-1	-1	-1	-1	-1
YMR021C	-1	-1	-1	-1	-1	-1
YMR022W	-1	-1	-1	-1	-1	-1
YMR023C	-1	-1	-1	-1	-1	-1
YMR024W	-1	-1	-1	-1	-1	-1
YMR026C	-1	-1	-1	-1	-1	-1
YMR027W	-1	-1	-1	-1	-1	-1
YMR032W	-1	-1	-1	-1	-1	-1
YMR035W	-1	-1	-1	-1	-1	-1
YMR036C	-1	-1	-1	-1	-1	-1
YMR037C	-1	-1	-1	-1	-1	-1
YMR038C	-1	-1	-1	-1	-1	-1
YMR039C	-1	-1	-1	-1	-1	-1
YMR042W	-1	-1	-1	-1	-1	-1
YMR043W	-1	-1	-1	-1	-1	-1
YMR047C	-1	-1	-1	-1	-1	-1
YMR052W	-1	-1	-1	-1	-1	-1
YMR054W	-1	-1	-1	-1	-1	-1
YMR055C	-1	-1	-1	-1	-1	-1
YMR056C	-1	-1	-1	-1	-1	-1
YMR058W	-1	-1	-1	-1	-1	-1
YMR059W	-1	-1	-1	-1	-1	-1
YMR061W	-1	-1	-1	-1	-1	-1
YMR064W	-1	-1	-1	-1	-1	-1
YMR065W	-1	-1	-1	-1	-1	-1
YMR070W	-1	-1	-1	-1	-1	-1
YMR072W	-1	-1	-1	-1	-1	-1
YMR080C	-1	-1	-1	-1	-1	-1
YMR081C	-1	-1	-1	-1	-1	-1
YMR083W	-1	-1	-1	-1	-1	-1
YMR089C	-1	-1	-1	-1	-1	-1
YMR091C	-1	-1	-1	-1	-1	-1
YMR092C	-1	-1	-1	-1	-1	-1
YMR100W	-1	-1	-1	-1	-1	-1
YMR105C	-1	-1	-1	-1	-1	-1
YMR106C	-1	-1	-1	-1	-1	-1
YMR108W	-1	-1	-1	-1	-1	-1
YMR109W	-1	-1	-1	-1	-1	-1
YMR121C	-1	-1	1	-1	-1	-1
YMR125W	-1	-1	-1	-1	-1	-1
YMR127C	-1	-1	-1	-1	-1	-1
YMR128W	-1	-1	-1	-1	-1	-1
YMR129W	-1	-1	-1	-1	-1	-1
YMR137C	-1	-1	-1	-1	-1	-1
YMR146C	-1	-1	-1	-1	-1	-1
YMR149W	-1	-1	-1	-1	-1	-1
YMR150C	-1	-1	-1	-1	-1	-1
YMR152W	-1	-1	-1	-1	-1	-1
YMR164C	-1	-1	-1	-1	-1	-1
YMR165C	-1	-1	-1	-1	-1	-1
YMR167W	-1	-1	-1	-1	-1	-1
YMR170C	-1	-1	-1	-1	-1	-1
YMR176W	-1	-1	-1	-1	-1	-1
YMR177W	-1	-1	-1	-1	-1	-1
YMR179W	-1	-1	-1	-1	-1	-1
YMR182C	-1	-1	-1	-1	-1	-1
YMR183C	-1	-1	-1	-1	-1	-1
YMR186W	-1	-1	-1	-1	-1	-1
YMR189W	-1	-1	-1	-1	-1	-1
YMR193W	-1	-1	-1	-1	-1	-1
YMR197C	-1	-1	-1	-1	-1	-1
YMR198W	-1	-1	-1	-1	-1	-1
YMR199W	-1	-1	-1	-1	-1	-1
YMR200W	-1	-1	-1	-1	-1	-1
YMR202W	-1	-1	-1	-1	-1	-1
YMR203W	-1	-1	-1	-1	-1	-1
YMR205C	-1	-1	-1	-1	-1	-1
YMR208W	-1	-1	-1	-1	-1	-1
YMR217W	-1	-1	-1	-1	-1	-1
YMR219W	-1	-1	-1	-1	-1	-1
YMR220W	-1	-1	-1	-1	-1	-1
YMR223W	-1	-1	-1	-1	-1	-1
YMR224C	-1	-1	-1	-1	-1	-1
YMR227C	-1	-1	-1	-1	-1	-1
YMR228W	-1	-1	-1	-1	-1	-1
YMR229C	-1	-1	-1	-1	-1	-1
YMR231W	-1	-1	-1	-1	-1	-1
YMR232W	-1	-1	-1	-1	-1	-1
YMR234W	-1	-1	-1	-1	-1	-1
YMR235C	-1	-1	-1	-1	-1	-1
YMR236W	-1	-1	-1	-1	-1	-1
YMR238W	-1	-1	-1	-1	-1	-1
YMR239C	-1	-1	-1	-1	-1	-1
YMR240C	-1	-1	-1	-1	-1	-1
YMR242C	-1	-1	1	-1	-1	-1
YMR243C	-1	-1	-1	-1	-1	-1
YMR246W	-1	-1	-1	-1	-1	-1
YMR257C	-1	-1	-1	-1	-1	-1
YMR260C	-1	-1	-1	-1	-1	-1
YMR261C	-1	-1	-1	-1	-1	-1
YMR264W	-1	-1	-1	-1	-1	-1
YMR267W	-1	-1	-1	-1	-1	-1
YMR268C	-1	-1	-1	-1	-1	-1
YMR270C	-1	-1	-1	-1	-1	-1
YMR271C	-1	-1	-1	-1	-1	-1
YMR272C	-1	-1	-1	-1	-1	-1
YMR274C	-1	-1	-1	-1	-1	-1
YMR275C	-1	-1	-1	-1	-1	-1
YMR276W	-1	-1	-1	-1	-1	-1
YMR277W	-1	-1	-1	-1	-1	-1
YMR280C	-1	-1	-1	-1	-1	-1
YMR282C	-1	-1	-1	-1	-1	-1
YMR283C	-1	-1	-1	-1	-1	-1
YMR284W	-1	-1	-1	-1	-1	-1
YMR287C	-1	-1	-1	-1	-1	-1
YMR296C	-1	-1	-1	-1	-1	-1
YMR300C	-1	-1	-1	-1	-1	-1
YMR301C	-1	-1	-1	-1	-1	-1
YMR302C	-1	-1	-1	-1	-1	-1
YMR303C	-1	-1	-1	-1	-1	-1
YMR304W	-1	-1	-1	-1	-1	-1
YMR308C	-1	-1	-1	-1	-1	-1
YMR309C	-1	-1	-1	-1	-1	-1
YMR314W	-1	-1	-1	1	-1	-1
YMR319C	-1	-1	-1	-1	-1	-1
YNL002C	-1	-1	-1	-1	-1	-1
YNL003C	-1	-1	-1	-1	-1	-1
YNL005C	-1	-1	-1	-1	-1	-1
YNL006W	-1	-1	-1	-1	-1	-1
YNL007C	-1	-1	-1	-1	-1	-1
YNL009W	-1	-1	-1	-1	-1	-1
YNL012W	-1	-1	-1	-1	-1	-1
YNL016W	-1	-1	-1	-1	-1	-1
YNL021W	-1	-1	-1	-1	-1	-1
YNL023C	-1	-1	-1	-1	-1	-1
YNL025C	-1	-1	-1	-1	-1	-1
YNL027W	-1	-1	-1	-1	-1	-1
YNL029C	-1	-1	-1	-1	-1	-1
YNL030W	-1	-1	-1	-1	1	-1
YNL031C	-1	-1	-1	-1	1	-1
YNL032W	-1	-1	-1	-1	-1	-1
YNL036W	-1	-1	-1	-1	-1	-1
YNL037C	1	-1	-1	-1	-1	-1
YNL039W	-1	-1	-1	-1	-1	-1
YNL048W	-1	-1	-1	-1	-1	-1
YNL052W	-1	1	-1	-1	-1	-1
YNL054W	-1	-1	-1	-1	-1	-1
YNL055C	-1	-1	-1	-1	-1	-1
YNL059C	-1	-1	-1	-1	-1	-1
YNL061W	-1	-1	-1	-1	-1	-1
YNL062C	-1	-1	-1	-1	-1	-1
YNL064C	-1	-1	-1	-1	-1	-1
YNL066W	-1	-1	-1	-1	-1	-1
YNL067W	-1	-1	1	-1	-1	-1
YNL069C	-1	-1	1	-1	-1	-1
YNL070W	-1	-1	-1	-1	-1	-1
YNL071W	-1	-1	-1	-1	-1	-1
YNL072W	-1	-1	-1	-1	-1	-1
YNL073W	-1	-1	-1	-1	-1	-1
YNL076W	-1	-1	-1	-1	-1	-1
YNL079C	-1	-1	-1	-1	-1	-1
YNL082W	-1	-1	-1	-1	-1	-1
YNL084C	-1	-1	-1	-1	-1	-1
YNL085W	-1	-1	-1	-1	-1	-1
YNL088W	-1	-1	-1	-1	-1	-1
YNL093W	-1	-1	-1	-1	-1	-1
YNL096C	-1	-1	1	-1	-1	-1
YNL097C	-1	-1	-1	-1	-1	-1
YNL102W	-1	-1	-1	-1	-1	-1
YNL103W	-1	-1	-1	-1	-1	-1
YNL104C	-1	-1	-1	-1	-1	-1
YNL106C	-1	-1	-1	-1	-1	-1
YNL111C	-1	-1	-1	-1	-1	-1
YNL112W	-1	-1	-1	-1	-1	-1
YNL113W	-1	-1	-1	-1	-1	-1
YNL117W	-1	-1	-1	-1	-1	-1
YNL118C	-1	-1	-1	-1	-1	-1
YNL121C	-1	-1	-1	-1	-1	-1
YNL126W	-1	-1	-1	-1	-1	-1
YNL130C	-1	-1	-1	-1	-1	-1
YNL131W	-1	-1	-1	-1	-1	-1
YNL135C	-1	-1	-1	-1	-1	-1
YNL137C	-1	-1	-1	-1	-1	-1
YNL139C	-1	-1	-1	-1	-1	-1
YNL141W	-1	-1	-1	-1	-1	-1
YNL142W	-1	-1	-1	-1	-1	-1
YNL148C	-1	-1	-1	-1	-1	-1
YNL151C	-1	-1	-1	-1	-1	-1
YNL153C	-1	-1	-1	-1	-1	-1
YNL160W	-1	-1	-1	-1	-1	-1
YNL162W	-1	-1	1	-1	-1	-1
YNL163C	-1	-1	-1	-1	-1	-1
YNL167C	-1	-1	-1	-1	-1	-1
YNL169C	-1	-1	-1	-1	-1	-1
YNL178W	-1	-1	1	-1	-1	-1
YNL183C	-1	-1	-1	-1	-1	-1
YNL185C	-1	-1	-1	-1	-1	-1
YNL186W	-1	-1	-1	-1	-1	-1
YNL188W	-1	-1	-1	-1	-1	-1
YNL189W	-1	-1	-1	-1	-1	-1
YNL192W	-1	-1	-1	-1	-1	-1
YNL197C	-1	-1	-1	-1	-1	-1
YNL199C	-1	-1	-1	-1	-1	-1
YNL209W	-1	-1	-1	-1	-1	-1
YNL214W	-1	-1	-1	-1	-1	-1
YNL216W	-1	-1	-1	-1	-1	-1
YNL219C	-1	-1	-1	-1	-1	-1
YNL220W	-1	-1	-1	-1	-1	-1
YNL221C	-1	-1	-1	-1	-1	-1
YNL222W	-1	-1	-1	-1	-1	-1
YNL225C	-1	-1	-1	-1	-1	-1
YNL229C	-1	-1	-1	-1	-1	-1
YNL233W	-1	-1	-1	-1	-1	-1
YNL236W	-1	-1	-1	-1	-1	-1
YNL238W	-1	-1	-1	-1	-1	-1
YNL239W	-1	-1	-1	-1	-1	-1
YNL241C	-1	-1	-1	-1	-1	-1
YNL243W	-1	-1	-1	-1	-1	-1
YNL244C	-1	-1	-1	-1	-1	-1
YNL247W	-1	-1	-1	-1	-1	-1
YNL248C	-1	-1	-1	-1	-1	-1
YNL250W	-1	-1	-1	-1	-1	-1
YNL251C	-1	-1	-1	-1	-1	-1
YNL252C	-1	-1	-1	-1	-1	-1
YNL257C	-1	-1	-1	-1	-1	-1
YNL259C	-1	-1	-1	-1	-1	-1
YNL261W	-1	-1	-1	-1	-1	-1
YNL262W	-1	-1	-1	-1	-1	-1
YNL268W	-1	-1	-1	-1	-1	-1
YNL270C	-1	-1	-1	-1	-1	-1
YNL271C	-1	-1	-1	-1	-1	-1
YNL272C	-1	-1	-1	-1	-1	-1
YNL277W	-1	-1	-1	-1	-1	-1
YNL280C	-1	-1	-1	-1	-1	-1
YNL282W	-1	-1	-1	-1	-1	-1
YNL283C	-1	-1	-1	-1	-1	-1
YNL284C	-1	-1	-1	-1	-1	-1
YNL286W	-1	-1	-1	-1	-1	-1
YNL287W	-1	-1	-1	-1	-1	-1
YNL289W	-1	-1	-1	-1	-1	-1
YNL290W	-1	-1	-1	-1	-1	-1
YNL291C	-1	-1	-1	-1	-1	-1
YNL292W	-1	-1	-1	-1	-1	-1
YNL298W	-1	-1	-1	-1	-1	-1
YNL301C	-1	-1	1	-1	-1	-1
YNL302C	-1	-1	1	-1	-1	-1
YNL306W	-1	-1	-1	-1	-1	-1
YNL312W	-1	-1	-1	-1	-1	-1
YNL314W	-1	-1	-1	-1	-1	-1
YNL315C	-1	-1	-1	-1	-1	-1
YNL316C	-1	-1	-1	-1	-1	-1
YNL318C	-1	-1	-1	-1	-1	-1
YNL322C	-1	-1	-1	-1	-1	-1
YNL325C	-1	-1	-1	-1	-1	-1
YNL327W	-1	-1	-1	-1	-1	-1
YNL328C	-1	-1	-1	-1	-1	-1
YNL329C	-1	-1	-1	-1	-1	-1
YNL330C	-1	-1	-1	-1	-1	-1
YNL332W	-1	-1	-1	-1	-1	-1
YNR001C	1	-1	-1	-1	-1	-1
YNR003C	-1	-1	-1	-1	-1	-1
YNR006W	-1	-1	-1	-1	-1	-1
YNR007C	-1	-1	-1	-1	-1	-1
YNR011C	-1	-1	-1	-1	-1	-1
YNR012W	-1	-1	-1	-1	-1	-1
YNR015W	-1	-1	-1	-1	-1	-1
YNR016C	-1	-1	-1	-1	-1	-1
YNR017W	-1	-1	-1	-1	-1	-1
YNR019W	-1	-1	-1	-1	-1	-1
YNR023W	-1	-1	-1	-1	-1	-1
YNR026C	-1	-1	-1	-1	-1	-1
YNR028W	-1	-1	-1	-1	-1	-1
YNR030W	-1	-1	-1	-1	-1	-1
YNR033W	-1	-1	-1	-1	-1	-1
YNR034W	-1	-1	-1	-1	-1	-1
YNR035C	-1	-1	-1	-1	-1	-1
YNR038W	-1	-1	-1	-1	-1	-1
YNR041C	-1	-1	-1	-1	-1	-1
YNR043W	-1	-1	-1	-1	-1	-1
YNR045W	-1	-1	-1	-1	-1	-1
YNR049C	-1	-1	-1	-1	-1	-1
YNR050C	-1	-1	-1	-1	-1	-1
YNR052C	-1	-1	-1	-1	-1	-1
YNR055C	-1	-1	-1	-1	-1	-1
YNR056C	-1	-1	-1	-1	-1	-1
YNR057C	-1	-1	-1	-1	-1	-1
YNR058W	-1	-1	-1	-1	-1	-1
YNR072W	-1	-1	-1	-1	-1	-1
YOL001W	-1	-1	-1	-1	-1	-1
YOL004W	-1	-1	-1	-1	-1	-1
YOL005C	-1	-1	-1	-1	-1	-1
YOL006C	-1	-1	-1	-1	-1	-1
YOL007C	-1	-1	-1	-1	-1	-1
YOL009C	-1	-1	-1	-1	-1	-1
YOL012C	-1	-1	-1	-1	1	-1
YOL013C	-1	-1	-1	-1	-1	-1
YOL018C	-1	-1	-1	-1	-1	-1
YOL020W	-1	-1	-1	-1	-1	-1
YOL021C	-1	-1	-1	-1	-1	-1
YOL023W	-1	-1	-1	-1	-1	-1
YOL025W	-1	-1	-1	-1	-1	-1
YOL028C	-1	-1	-1	-1	-1	-1
YOL033W	-1	-1	-1	-1	-1	-1
YOL038W	-1	-1	-1	1	-1	-1
YOL039W	-1	-1	1	-1	-1	-1
YOL040C	-1	-1	1	-1	-1	-1
YOL043C	-1	-1	-1	-1	-1	-1
YOL044W	-1	-1	-1	-1	-1	-1
YOL049W	-1	-1	-1	-1	-1	-1
YOL051W	-1	-1	-1	-1	-1	-1
YOL052C	-1	-1	-1	-1	-1	-1
YOL056W	-1	-1	-1	-1	-1	-1
YOL058W	-1	-1	-1	-1	-1	-1
YOL061W	-1	-1	-1	-1	-1	-1
YOL062C	-1	-1	-1	-1	-1	-1
YOL064C	-1	-1	-1	-1	-1	-1
YOL066C	-1	-1	-1	-1	-1	-1
YOL067C	-1	-1	-1	-1	-1	-1
YOL068C	-1	-1	-1	-1	-1	-1
YOL069W	-1	-1	-1	-1	-1	-1
YOL076W	-1	-1	-1	-1	-1	-1
YOL086C	-1	-1	-1	-1	-1	-1
YOL090W	-1	-1	-1	-1	-1	-1
YOL094C	-1	-1	-1	-1	-1	-1
YOL096C	-1	-1	-1	-1	-1	-1
YOL097C	-1	-1	-1	-1	-1	-1
YOL102C	-1	-1	-1	-1	-1	-1
YOL103W	-1	-1	-1	-1	-1	-1
YOL108C	-1	-1	-1	-1	-1	-1
YOL109W	-1	-1	-1	-1	-1	-1
YOL110W	-1	-1	-1	-1	-1	-1
YOL116W	-1	-1	-1	-1	-1	-1
YOL120C	-1	-1	1	-1	-1	-1
YOL121C	-1	-1	1	-1	-1	-1
YOL122C	-1	-1	-1	-1	-1	-1
YOL123W	-1	-1	-1	-1	-1	-1
YOL126C	-1	-1	-1	-1	-1	-1
YOL127W	-1	-1	1	-1	-1	-1
YOL130W	-1	-1	-1	-1	-1	-1
YOL135C	-1	-1	-1	-1	-1	-1
YOL139C	-1	-1	-1	-1	-1	-1
YOL140W	-1	-1	-1	-1	-1	-1
YOL143C	-1	-1	-1	-1	-1	-1
YOL147C	-1	-1	-1	-1	-1	-1
YOL148C	-1	-1	-1	-1	-1	-1
YOL149W	-1	-1	-1	-1	-1	-1
YOL156W	-1	-1	-1	-1	-1	-1
YOR001W	-1	-1	-1	-1	-1	-1
YOR002W	-1	-1	-1	-1	-1	-1
YOR003W	-1	-1	-1	-1	-1	-1
YOR005C	-1	-1	-1	-1	-1	-1
YOR014W	-1	-1	-1	-1	-1	-1
YOR017W	-1	-1	-1	-1	-1	-1
YOR018W	-1	-1	-1	-1	-1	-1
YOR020C	-1	-1	-1	-1	-1	-1
YOR025W	-1	-1	-1	-1	-1	-1
YOR026W	-1	-1	-1	-1	-1	-1
YOR027W	-1	-1	-1	-1	-1	-1
YOR028C	-1	-1	-1	-1	-1	-1
YOR031W	-1	-1	-1	-1	-1	-1
YOR032C	-1	-1	-1	-1	-1	-1
YOR033C	-1	-1	-1	-1	-1	-1
YOR034C	-1	-1	-1	-1	-1	-1
YOR035C	-1	-1	-1	-1	-1	-1
YOR036W	-1	-1	-1	-1	-1	-1
YOR037W	-1	-1	-1	-1	-1	-1
YOR038C	-1	-1	-1	-1	-1	-1
YOR039W	-1	-1	-1	-1	-1	-1
YOR040W	-1	-1	-1	-1	-1	-1
YOR043W	-1	-1	-1	-1	-1	-1
YOR045W	-1	-1	-1	-1	-1	-1
YOR046C	-1	-1	-1	-1	-1	-1
YOR047C	-1	-1	-1	-1	-1	-1
YOR048C	-1	-1	-1	-1	-1	-1
YOR061W	-1	-1	-1	-1	-1	-1
YOR063W	-1	-1	1	-1	-1	-1
YOR065W	-1	1	-1	-1	-1	-1
YOR067C	-1	-1	-1	-1	-1	-1
YOR069W	-1	-1	-1	-1	-1	-1
YOR071C	-1	-1	-1	-1	-1	-1
YOR074C	-1	-1	-1	-1	-1	-1
YOR075W	-1	-1	-1	-1	-1	-1
YOR079C	-1	-1	-1	-1	-1	-1
YOR085W	-1	-1	-1	-1	-1	-1
YOR089C	-1	-1	-1	-1	-1	-1
YOR092W	-1	-1	-1	-1	-1	-1
YOR094W	-1	-1	-1	-1	-1	-1
YOR095C	-1	-1	-1	-1	-1	-1
YOR096W	-1	-1	1	-1	-1	-1
YOR098C	-1	-1	-1	-1	-1	-1
YOR099W	-1	-1	-1	-1	-1	-1
YOR103C	-1	-1	-1	-1	-1	-1
YOR106W	-1	-1	-1	-1	-1	-1
YOR113W	-1	-1	-1	-1	-1	-1
YOR116C	-1	-1	-1	-1	-1	-1
YOR117W	-1	-1	-1	1	-1	-1
YOR122C	-1	-1	-1	-1	-1	-1
YOR124C	-1	-1	-1	-1	-1	-1
YOR125C	-1	-1	-1	-1	-1	-1
YOR128C	-1	-1	-1	-1	-1	-1
YOR130C	-1	-1	-1	-1	-1	-1
YOR132W	-1	-1	-1	-1	-1	-1
YOR133W	-1	-1	-1	-1	-1	-1
YOR136W	1	-1	-1	-1	-1	-1
YOR140W	-1	-1	-1	-1	-1	1
YOR141C	-1	-1	-1	-1	-1	-1
YOR142W	1	-1	-1	-1	-1	-1
YOR143C	-1	-1	-1	-1	-1	-1
YOR148C	-1	-1	-1	-1	-1	-1
YOR149C	-1	-1	-1	-1	-1	-1
YOR150W	-1	-1	-1	-1	-1	-1
YOR151C	-1	-1	-1	-1	-1	-1
YOR153W	-1	-1	-1	-1	-1	-1
YOR157C	-1	-1	-1	1	-1	-1
YOR158W	-1	-1	-1	-1	-1	-1
YOR159C	-1	-1	-1	-1	-1	-1
YOR160W	-1	-1	-1	-1	-1	-1
YOR162C	-1	-1	-1	-1	-1	-1
YOR167C	-1	-1	1	-1	-1	-1
YOR168W	-1	-1	-1	-1	-1	-1
YOR171C	-1	-1	-1	-1	-1	-1
YOR174W	-1	-1	-1	-1	-1	-1
YOR176W	-1	-1	-1	-1	-1	-1
YOR180C	-1	-1	-1	-1	-1	-1
YOR181W	-1	-1	-1	-1	-1	-1
YOR182C	-1	-1	1	-1	-1	-1
YOR184W	-1	-1	-1	-1	-1	-1
YOR185C	-1	-1	-1	-1	-1	-1
YOR187W	-1	-1	-1	-1	-1	-1
YOR188W	-1	-1	-1	-1	-1	-1
YOR191W	-1	-1	-1	-1	-1	-1
YOR194C	-1	-1	-1	-1	-1	-1
YOR196C	-1	-1	-1	-1	-1	-1
YOR198C	-1	-1	-1	-1	-1	-1
YOR201C	-1	-1	-1	-1	-1	-1
YOR202W	-1	-1	-1	-1	-1	-1
YOR204W	-1	-1	-1	-1	-1	-1
YOR207C	-1	-1	-1	-1	-1	-1
YOR209C	-1	-1	-1	-1	-1	-1
YOR210W	-1	-1	-1	-1	-1	-1
YOR211C	-1	-1	-1	-1	-1	-1
YOR213C	-1	-1	-1	-1	-1	-1
YOR216C	-1	-1	-1	-1	-1	-1
YOR217W	-1	-1	-1	-1	-1	-1
YOR219C	-1	-1	-1	-1	-1	-1
YOR221C	-1	-1	-1	-1	-1	-1
YOR224C	-1	-1	-1	-1	-1	-1
YOR229W	-1	-1	-1	-1	-1	-1
YOR230W	-1	-1	-1	-1	-1	-1
YOR232W	-1	-1	-1	-1	-1	-1
YOR234C	-1	-1	1	-1	-1	-1
YOR235W	-1	-1	-1	-1	-1	-1
YOR237W	-1	-1	-1	-1	-1	-1
YOR244W	-1	-1	-1	-1	-1	-1
YOR250C	-1	-1	-1	-1	-1	-1
YOR254C	-1	-1	-1	-1	-1	-1
YOR257W	-1	-1	-1	-1	-1	-1
YOR259C	-1	-1	-1	1	-1	-1
YOR260W	-1	-1	-1	-1	-1	-1
YOR261C	-1	-1	-1	1	-1	-1
YOR265W	-1	-1	-1	-1	-1	-1
YOR266W	-1	-1	-1	-1	-1	-1
YOR269W	-1	-1	-1	-1	-1	-1
YOR270C	-1	-1	-1	-1	-1	-1
YOR272W	-1	-1	-1	-1	-1	-1
YOR274W	-1	-1	-1	-1	-1	-1
YOR276W	-1	-1	-1	-1	-1	-1
YOR278W	-1	-1	-1	-1	-1	-1
YOR288C	-1	-1	-1	-1	-1	-1
YOR290C	-1	-1	-1	-1	-1	-1
YOR293W	-1	-1	1	-1	-1	-1
YOR299W	-1	-1	-1	-1	-1	-1
YOR303W	-1	-1	-1	-1	-1	-1
YOR307C	-1	-1	-1	-1	-1	-1
YOR310C	-1	-1	-1	-1	-1	-1
YOR312C	-1	-1	1	-1	-1	-1
YOR316C	-1	-1	-1	-1	-1	-1
YOR317W	-1	-1	-1	-1	-1	-1
YOR319W	-1	-1	-1	-1	-1	-1
YOR321W	-1	-1	-1	-1	-1	-1
YOR323C	-1	-1	-1	-1	-1	-1
YOR326W	-1	-1	-1	-1	-1	-1
YOR327C	-1	-1	-1	-1	-1	-1
YOR328W	-1	-1	-1	-1	-1	-1
YOR329C	-1	-1	-1	-1	-1	-1
YOR330C	-1	-1	-1	-1	-1	-1
YOR332W	-1	-1	-1	-1	-1	-1
YOR334W	-1	-1	-1	-1	-1	-1
YOR335C	-1	-1	-1	-1	-1	-1
YOR337W	-1	-1	-1	-1	-1	-1
YOR340C	-1	-1	-1	-1	-1	-1
YOR341W	-1	-1	-1	-1	-1	-1
YOR344C	-1	-1	-1	-1	-1	-1
YOR346W	-1	-1	-1	-1	-1	-1
YOR347C	-1	-1	-1	-1	-1	-1
YOR348C	-1	-1	-1	-1	-1	-1
YOR355W	-1	-1	-1	-1	-1	-1
YOR357C	-1	-1	-1	-1	-1	-1
YOR358W	-1	-1	-1	-1	-1	-1
YOR361C	-1	-1	-1	-1	-1	-1
YOR362C	-1	-1	-1	1	-1	-1
YOR363C	-1	-1	-1	-1	-1	-1
YOR367W	-1	-1	-1	-1	-1	-1
YOR368W	-1	-1	-1	-1	-1	-1
YOR369C	-1	-1	1	-1	-1	-1
YOR370C	-1	-1	-1	-1	-1	-1
YOR373W	-1	-1	-1	-1	-1	-1
YOR375C	-1	-1	-1	-1	-1	-1
YOR377W	-1	-1	-1	-1	-1	-1
YOR386W	-1	-1	-1	-1	-1	-1
YPL001W	-1	-1	-1	-1	-1	-1
YPL002C	-1	-1	-1	-1	-1	-1
YPL003W	-1	-1	-1	-1	-1	-1
YPL006W	-1	-1	-1	-1	-1	-1
YPL008W	-1	-1	-1	-1	-1	-1
YPL010W	-1	-1	-1	-1	-1	-1
YPL011C	-1	-1	-1	-1	-1	-1
YPL013C	-1	-1	-1	-1	-1	-1
YPL016W	-1	-1	-1	-1	-1	-1
YPL022W	-1	-1	-1	-1	-1	-1
YPL023C	-1	-1	-1	-1	-1	-1
YPL024W	-1	-1	-1	-1	-1	-1
YPL028W	-1	-1	-1	-1	-1	-1
YPL029W	-1	-1	-1	-1	-1	-1
YPL031C	-1	-1	-1	-1	-1	-1
YPL036W	-1	-1	-1	-1	-1	-1
YPL037C	-1	-1	-1	-1	-1	-1
YPL038W	-1	-1	-1	-1	-1	-1
YPL039W	-1	-1	-1	-1	-1	-1
YPL040C	-1	-1	-1	-1	-1	-1
YPL042C	-1	-1	-1	-1	-1	-1
YPL043W	-1	-1	-1	-1	-1	-1
YPL045W	-1	-1	-1	-1	-1	-1
YPL046C	-1	-1	-1	-1	-1	-1
YPL048W	-1	-1	-1	-1	-1	-1
YPL050C	-1	-1	-1	-1	-1	-1
YPL053C	-1	-1	-1	-1	-1	-1
YPL057C	-1	-1	-1	-1	-1	-1
YPL058C	-1	-1	-1	-1	-1	-1
YPL061W	-1	-1	-1	-1	-1	-1
YPL065W	-1	-1	-1	-1	-1	-1
YPL069C	-1	-1	-1	-1	-1	-1
YPL072W	-1	-1	-1	-1	-1	-1
YPL075W	-1	-1	-1	-1	-1	-1
YPL076W	-1	-1	-1	-1	-1	-1
YPL078C	-1	1	-1	-1	-1	-1
YPL079W	-1	-1	1	-1	-1	-1
YPL081W	-1	-1	1	-1	-1	-1
YPL082C	-1	-1	-1	-1	-1	-1
YPL083C	-1	-1	-1	-1	-1	-1
YPL085W	-1	-1	-1	-1	-1	-1
YPL086C	-1	-1	-1	-1	-1	-1
YPL089C	-1	-1	-1	-1	-1	-1
YPL090C	-1	-1	1	-1	-1	-1
YPL092W	-1	-1	-1	-1	-1	-1
YPL094C	-1	-1	-1	-1	-1	-1
YPL097W	-1	-1	-1	-1	-1	-1
YPL104W	-1	-1	-1	-1	-1	-1
YPL106C	-1	-1	-1	-1	-1	-1
YPL111W	-1	-1	-1	-1	-1	-1
YPL115C	-1	-1	-1	-1	-1	-1
YPL117C	-1	-1	-1	-1	-1	-1
YPL118W	-1	-1	-1	-1	-1	-1
YPL119C	-1	-1	-1	-1	-1	-1
YPL120W	-1	-1	-1	-1	-1	-1
YPL122C	-1	-1	-1	-1	-1	-1
YPL124W	-1	-1	-1	-1	-1	-1
YPL127C	-1	-1	-1	-1	1	-1
YPL128C	-1	-1	-1	-1	-1	-1
YPL129W	-1	-1	-1	-1	-1	-1
YPL131W	-1	-1	1	-1	-1	-1
YPL132W	-1	-1	-1	-1	-1	-1
YPL139C	-1	-1	-1	-1	-1	-1
YPL143W	-1	-1	1	-1	-1	-1
YPL144W	-1	-1	-1	-1	-1	-1
YPL145C	-1	-1	-1	-1	-1	-1
YPL147W	-1	-1	-1	-1	-1	-1
YPL148C	-1	-1	-1	-1	-1	-1
YPL149W	-1	-1	-1	-1	-1	-1
YPL152W	-1	-1	-1	-1	-1	-1
YPL153C	-1	-1	-1	-1	-1	-1
YPL154C	-1	-1	-1	-1	-1	-1
YPL155C	-1	-1	-1	-1	-1	-1
YPL160W	-1	-1	-1	-1	-1	-1
YPL161C	-1	-1	-1	-1	-1	-1
YPL163C	-1	-1	-1	-1	-1	-1
